name,ensembl_id,description,biotype,species,external_url
ADA2,ENSG00000093072,adenosine deaminase 2 [Source:HGNC Symbol;Acc:HGNC:1839],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000093072
ADAD1,ENSG00000164113,adenosine deaminase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30713],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000164113
ADAD2,ENSG00000140955,adenosine deaminase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30714],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000140955
ADAL,ENSG00000168803,adenosine deaminase like [Source:HGNC Symbol;Acc:HGNC:31853],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168803
ADAM17,ENSG00000151694,ADAM metallopeptidase domain 17 [Source:HGNC Symbol;Acc:HGNC:195],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000151694
ADAM18,ENSG00000168619,ADAM metallopeptidase domain 18 [Source:HGNC Symbol;Acc:HGNC:196],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168619
ADAM2,ENSG00000104755,ADAM metallopeptidase domain 2 [Source:HGNC Symbol;Acc:HGNC:198],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000104755
ADAM20,ENSG00000134007,ADAM metallopeptidase domain 20 [Source:HGNC Symbol;Acc:HGNC:199],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000134007
ADAM21,ENSG00000139985,ADAM metallopeptidase domain 21 [Source:HGNC Symbol;Acc:HGNC:200],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139985
ADAM22,ENSG00000008277,ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000008277
ADAM30,ENSG00000134249,ADAM metallopeptidase domain 30 [Source:HGNC Symbol;Acc:HGNC:208],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000134249
ADAM32,ENSG00000197140,ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:HGNC:15479],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000197140
ADAM33,ENSG00000149451,ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000149451
ADAM7,ENSG00000069206,ADAM metallopeptidase domain 7 [Source:HGNC Symbol;Acc:HGNC:214],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000069206
ADAMTS1,ENSG00000154734,ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000154734
ADAMTS12,ENSG00000151388,ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:HGNC Symbol;Acc:HGNC:14605],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000151388
ADAMTS15,ENSG00000166106,ADAM metallopeptidase with thrombospondin type 1 motif 15 [Source:HGNC Symbol;Acc:HGNC:16305],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000166106
ADAMTS18,ENSG00000140873,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:HGNC Symbol;Acc:HGNC:17110],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000140873
ADAMTS4,ENSG00000158859,ADAM metallopeptidase with thrombospondin type 1 motif 4 [Source:HGNC Symbol;Acc:HGNC:220],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000158859
ADAMTS5,ENSG00000154736,ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000154736
ADAMTSL1,ENSG00000178031,ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000178031
ADAMTSL4-AS1,ENSG00000203804,ADAMTSL4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32041],lncRNA,homo_sapiens,https://www.ensembl.org/id/ENSG00000203804
ADAP1,ENSG00000105963,ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000105963
ADAP2,ENSG00000184060,ArfGAP with dual PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16487],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000184060
ADAT1,ENSG00000065457,adenosine deaminase tRNA specific 1 [Source:HGNC Symbol;Acc:HGNC:228],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000065457
ADAT2,ENSG00000189007,adenosine deaminase tRNA specific 2 [Source:HGNC Symbol;Acc:HGNC:21172],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000189007
ADAT3,ENSG00000213638,adenosine deaminase tRNA specific 3 [Source:HGNC Symbol;Acc:HGNC:25151],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000213638
ADCK1,ENSG00000063761,aarF domain containing kinase 1 [Source:HGNC Symbol;Acc:HGNC:19038],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000063761
ADCK2,ENSG00000133597,aarF domain containing kinase 2 [Source:HGNC Symbol;Acc:HGNC:19039],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000133597
ADCK5,ENSG00000173137,aarF domain containing kinase 5 [Source:HGNC Symbol;Acc:HGNC:21738],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173137
ADCY2,ENSG00000078295,adenylate cyclase 2 [Source:HGNC Symbol;Acc:HGNC:233],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000078295
ADCY3,ENSG00000138031,adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000138031
ADCY9,ENSG00000162104,adenylate cyclase 9 [Source:HGNC Symbol;Acc:HGNC:240],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000162104
ADCYAP1,ENSG00000141433,adenylate cyclase activating polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:241],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000141433
ADD1,ENSG00000087274,adducin 1 [Source:HGNC Symbol;Acc:HGNC:243],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000087274
ADGRA3,ENSG00000152990,adhesion G protein-coupled receptor A3 [Source:HGNC Symbol;Acc:HGNC:13839],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000152990
ADGRD1,ENSG00000111452,adhesion G protein-coupled receptor D1 [Source:HGNC Symbol;Acc:HGNC:19893],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111452
ADGRE1,ENSG00000174837,adhesion G protein-coupled receptor E1 [Source:HGNC Symbol;Acc:HGNC:3336],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000174837
ADGRG1,ENSG00000205336,adhesion G protein-coupled receptor G1 [Source:HGNC Symbol;Acc:HGNC:4512],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000205336
ADGRG2,ENSG00000173698,adhesion G protein-coupled receptor G2 [Source:HGNC Symbol;Acc:HGNC:4516],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173698
ADGRG3,ENSG00000182885,adhesion G protein-coupled receptor G3 [Source:HGNC Symbol;Acc:HGNC:13728],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000182885
ADGRG5,ENSG00000159618,adhesion G protein-coupled receptor G5 [Source:HGNC Symbol;Acc:HGNC:19010],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000159618
ADGRG6,ENSG00000112414,adhesion G protein-coupled receptor G6 [Source:HGNC Symbol;Acc:HGNC:13841],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000112414
ADGRG7,ENSG00000144820,adhesion G protein-coupled receptor G7 [Source:HGNC Symbol;Acc:HGNC:19241],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000144820
ADGRL4,ENSG00000162618,adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000162618
ADH1A,ENSG00000187758,"alcohol dehydrogenase 1A (class I), alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:249]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000187758
ADH1B,ENSG00000196616,"alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000196616
ADH1C,ENSG00000248144,"alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:251]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000248144
ADH4,ENSG00000198099,"alcohol dehydrogenase 4 (class II), pi polypeptide [Source:HGNC Symbol;Acc:HGNC:252]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000198099
ADH5,ENSG00000197894,"alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000197894
ADH6,ENSG00000172955,alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172955
ADH7,ENSG00000196344,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide [Source:HGNC Symbol;Acc:HGNC:256]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000196344
ADI1,ENSG00000182551,acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000182551
ADIG,ENSG00000182035,adipogenin [Source:HGNC Symbol;Acc:HGNC:28606],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000182035
ADIPOQ,ENSG00000181092,"adiponectin, C1Q and collagen domain containing [Source:HGNC Symbol;Acc:HGNC:13633]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000181092
ADIPOR1,ENSG00000159346,adiponectin receptor 1 [Source:HGNC Symbol;Acc:HGNC:24040],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000159346
ADIPOR2,ENSG00000006831,adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000006831
ADIRF,ENSG00000148671,adipogenesis regulatory factor [Source:HGNC Symbol;Acc:HGNC:24043],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000148671
ADK,ENSG00000156110,adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000156110
ADM,ENSG00000148926,adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000148926
ADORA1,ENSG00000163485,adenosine A1 receptor [Source:HGNC Symbol;Acc:HGNC:262],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163485
ADORA2A,ENSG00000128271,adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000128271
ADORA2B,ENSG00000170425,adenosine A2b receptor [Source:HGNC Symbol;Acc:HGNC:264],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170425
ADORA3,ENSG00000282608,adenosine A3 receptor [Source:HGNC Symbol;Acc:HGNC:268],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000282608
ADPGK,ENSG00000159322,ADP dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000159322
ADPRH,ENSG00000144843,ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000144843
ADPRHL1,ENSG00000153531,ADP-ribosylhydrolase like 1 [Source:HGNC Symbol;Acc:HGNC:21303],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000153531
ADPRHL2,,,,,
ADRA2B,ENSG00000274286,adrenoceptor alpha 2B [Source:HGNC Symbol;Acc:HGNC:282],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000274286
ADRB2,ENSG00000169252,adrenoceptor beta 2 [Source:HGNC Symbol;Acc:HGNC:286],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000169252
ADRM1,ENSG00000130706,ADRM1 26S proteasome ubiquitin receptor [Source:HGNC Symbol;Acc:HGNC:15759],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000130706
ADSL,ENSG00000239900,adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000239900
ADSS1,ENSG00000185100,adenylosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:20093],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000185100
ADSS2,ENSG00000035687,adenylosuccinate synthase 2 [Source:HGNC Symbol;Acc:HGNC:292],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000035687
ADTRP,ENSG00000111863,androgen dependent TFPI regulating protein [Source:HGNC Symbol;Acc:HGNC:21214],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111863
AEBP2,ENSG00000139154,AE binding protein 2 [Source:HGNC Symbol;Acc:HGNC:24051],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139154
AEN,ENSG00000181026,apoptosis enhancing nuclease [Source:HGNC Symbol;Acc:HGNC:25722],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000181026
AFAP1,ENSG00000196526,actin filament associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24017],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000196526
AFAP1-AS1,ENSG00000272620,AFAP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28141],lncRNA,homo_sapiens,https://www.ensembl.org/id/ENSG00000272620
AFAP1L1,ENSG00000157510,actin filament associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:26714],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000157510
AFF2,ENSG00000155966,ALF transcription elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3776],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000155966
AFF4,ENSG00000072364,ALF transcription elongation factor 4 [Source:HGNC Symbol;Acc:HGNC:17869],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000072364
AFG1L,ENSG00000135537,AFG1 like ATPase [Source:HGNC Symbol;Acc:HGNC:16411],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135537
AFG3L1P,ENSG00000223959,"AFG3 like matrix AAA peptidase subunit 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:314]",transcribed_unitary_pseudogene,homo_sapiens,https://www.ensembl.org/id/ENSG00000223959
AFM,ENSG00000079557,afamin [Source:HGNC Symbol;Acc:HGNC:316],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000079557
AFMID,ENSG00000183077,arylformamidase [Source:HGNC Symbol;Acc:HGNC:20910],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000183077
AFP,ENSG00000081051,alpha fetoprotein [Source:HGNC Symbol;Acc:HGNC:317],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000081051
AGA,ENSG00000038002,aspartylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:318],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000038002
AGBL2,ENSG00000165923,AGBL carboxypeptidase 2 [Source:HGNC Symbol;Acc:HGNC:26296],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000165923
AGBL3,ENSG00000146856,AGBL carboxypeptidase 3 [Source:HGNC Symbol;Acc:HGNC:27981],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000146856
AGBL4,ENSG00000186094,AGBL carboxypeptidase 4 [Source:HGNC Symbol;Acc:HGNC:25892],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000186094
AGBL5,ENSG00000084693,AGBL carboxypeptidase 5 [Source:HGNC Symbol;Acc:HGNC:26147],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000084693
AGER,ENSG00000204305,advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000204305
AGFG1,ENSG00000173744,ArfGAP with FG repeats 1 [Source:HGNC Symbol;Acc:HGNC:5175],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173744
AGFG2,ENSG00000106351,ArfGAP with FG repeats 2 [Source:HGNC Symbol;Acc:HGNC:5177],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000106351
AGGF1,ENSG00000164252,angiogenic factor with G-patch and FHA domains 1 [Source:HGNC Symbol;Acc:HGNC:24684],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000164252
AGK,ENSG00000006530,acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000006530
AGL,ENSG00000162688,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000162688
AGMAT,ENSG00000116771,agmatinase (putative) [Source:HGNC Symbol;Acc:HGNC:18407],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000116771
AGMO,ENSG00000187546,alkylglycerol monooxygenase [Source:HGNC Symbol;Acc:HGNC:33784],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000187546
AGO1,ENSG00000092847,argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000092847
AGO2,ENSG00000123908,argonaute RISC catalytic component 2 [Source:HGNC Symbol;Acc:HGNC:3263],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000123908
AGO3,ENSG00000126070,argonaute RISC catalytic component 3 [Source:HGNC Symbol;Acc:HGNC:18421],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000126070
AGPAT1,ENSG00000204310,1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000204310
AGPAT2,ENSG00000169692,1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000169692
AGPAT3,ENSG00000160216,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000160216
AGT,ENSG00000135744,angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135744
AGTPBP1,ENSG00000135049,ATP/GTP binding carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:17258],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135049
AGTR1,ENSG00000144891,angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000144891
AGTRAP,ENSG00000177674,angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000177674
AGXT,ENSG00000172482,alanine--glyoxylate aminotransferase [Source:HGNC Symbol;Acc:HGNC:341],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172482
AHCY,ENSG00000101444,adenosylhomocysteinase [Source:HGNC Symbol;Acc:HGNC:343],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000101444
AHCYL1,ENSG00000168710,adenosylhomocysteinase like 1 [Source:HGNC Symbol;Acc:HGNC:344],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168710
AHCYL2,ENSG00000158467,adenosylhomocysteinase like 2 [Source:HGNC Symbol;Acc:HGNC:22204],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000158467
AHDC1,ENSG00000126705,AT-hook DNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25230],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000126705
AHNAK,ENSG00000124942,AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000124942
AHNAK2,ENSG00000185567,AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000185567
AHSA1,ENSG00000100591,activator of HSP90 ATPase activity 1 [Source:HGNC Symbol;Acc:HGNC:1189],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100591
AHSA2P,ENSG00000173209,"activator of HSP90 ATPase homolog 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:20437]",transcribed_unitary_pseudogene,homo_sapiens,https://www.ensembl.org/id/ENSG00000173209
AHSG,ENSG00000145192,alpha 2-HS glycoprotein [Source:HGNC Symbol;Acc:HGNC:349],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000145192
AHSP,ENSG00000169877,alpha hemoglobin stabilizing protein [Source:HGNC Symbol;Acc:HGNC:18075],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000169877
AICDA,ENSG00000111732,activation induced cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:13203],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111732
AIDA,ENSG00000186063,"axin interactor, dorsalization associated [Source:HGNC Symbol;Acc:HGNC:25761]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000186063
AIF1,ENSG00000204472,allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000204472
